Anchor,A,B,Label
Systems and Control,Formal Languages and Automata Theory,Networking and Internet Architecture,0
Systems and Control,Hardware Architecture,Computer Science and Game Theory,0
Systems and Control,Hardware Architecture,Digital Libraries,0
Systems and Control,Hardware Architecture,Graphics,0
Systems and Control,Hardware Architecture,Operating Systems,0
Systems and Control,Human-Computer Interaction,Information Retrieval,0
Systems and Control,Human-Computer Interaction,Software Engineering,0
Systems and Control,Information Theory,Computational Complexity,0
Systems and Control,Information Theory,Mathematical Software,0
Systems and Control,Logic in Computer Science,Mathematical Software,0
Systems and Control,Machine Learning,Computer Vision and Pattern Recognition,0
Systems and Control,Mathematical Software,Artificial Intelligence,0
Systems and Control,Multiagent Systems,Mathematical Software,0
Systems and Control,Operating Systems,Artificial Intelligence,0
Systems and Control,Operating Systems,Computational Geometry,0
Systems and Control,Operating Systems,Cryptography and Security,0
Systems and Control,Programming Languages,Human-Computer Interaction,0
Systems and Control,Robotics,Computational Geometry,0
Systems and Control,Sound,Computational Complexity,0
Systems and Control,Sound,Mathematical Software,0
Computation and Language,Programming Languages,Formal Languages and Automata Theory,A
Computational Geometry,Computational Complexity,Computer Science and Game Theory,0
Computer Vision and Pattern Recognition,Computer Science and Game Theory,Artificial Intelligence,B
Computer Vision and Pattern Recognition,Machine Learning,Computational Complexity,A
Cryptography and Security,Discrete Mathematics,Computer Science and Game Theory,0
Cryptography and Security,Systems and Control,Artificial Intelligence,0
Discrete Mathematics,Software Engineering,Numerical Analysis,B
Formal Languages and Automata Theory,Computation and Language,Computational Geometry,A
Hardware Architecture,"Distributed, Parallel, and Cluster Computing",Artificial Intelligence,A
Information Retrieval,Machine Learning,Software Engineering,0
Computer Science and Game Theory,Logic in Computer Science,Mathematical Software,0
Computer Science and Game Theory,Programming Languages,Operating Systems,0
Databases,Formal Languages and Automata Theory,Logic in Computer Science,0
Cryptography and Security,Operating Systems,Artificial Intelligence,0
Databases,Cryptography and Security,Information Retrieval,B
Digital Libraries,"Distributed, Parallel, and Cluster Computing",Symbolic Computation,0
Discrete Mathematics,Mathematical Software,Symbolic Computation,A
"Distributed, Parallel, and Cluster Computing",Cryptography and Security,Symbolic Computation,0
Graphics,Human-Computer Interaction,Multimedia,B
Human-Computer Interaction,Graphics,Computer Vision and Pattern Recognition,0
